activitysiteid,activitydescription,bookingenddatetime_(month_/_day_/_year)_apr_may,bookingstarttime_apr_may,maxbookees_apr_may,number_booked_apr_may,price_(inr)_apr_may,bookingenddatetime_(month_/_day_/_year)_june,bookingstarttime_june,maxbookees_june,number_booked_june,price_(inr)_june
SBP,Aqua Tots 9.00-9.30am,2018-04-13,9:00:00,10.0,3.0,999.0,2018-06-15,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-13,9:00:00,10.0,3.0,999.0,2018-06-22,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-13,9:00:00,10.0,3.0,999.0,2018-06-29,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-20,9:00:00,10.0,2.0,999.0,2018-06-01,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-20,9:00:00,10.0,2.0,999.0,2018-06-08,9:00:00,10.0,6.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-20,9:00:00,10.0,2.0,999.0,2018-06-15,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-20,9:00:00,10.0,2.0,999.0,2018-06-22,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-20,9:00:00,10.0,2.0,999.0,2018-06-29,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-27,9:00:00,10.0,3.0,999.0,2018-06-01,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-27,9:00:00,10.0,3.0,999.0,2018-06-08,9:00:00,10.0,6.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-27,9:00:00,10.0,3.0,999.0,2018-06-15,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-27,9:00:00,10.0,3.0,999.0,2018-06-22,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-27,9:00:00,10.0,3.0,999.0,2018-06-29,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-04,9:00:00,10.0,4.0,999.0,2018-06-01,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-04,9:00:00,10.0,4.0,999.0,2018-06-08,9:00:00,10.0,6.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-04,9:00:00,10.0,4.0,999.0,2018-06-15,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-04,9:00:00,10.0,4.0,999.0,2018-06-22,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-04,9:00:00,10.0,4.0,999.0,2018-06-29,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-11,9:00:00,10.0,4.0,999.0,2018-06-01,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-11,9:00:00,10.0,4.0,999.0,2018-06-08,9:00:00,10.0,6.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-11,9:00:00,10.0,4.0,999.0,2018-06-15,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-11,9:00:00,10.0,4.0,999.0,2018-06-22,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-11,9:00:00,10.0,4.0,999.0,2018-06-29,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-18,9:00:00,10.0,2.0,999.0,2018-06-01,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-18,9:00:00,10.0,2.0,999.0,2018-06-08,9:00:00,10.0,6.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-18,9:00:00,10.0,2.0,999.0,2018-06-15,9:00:00,10.0,4.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-18,9:00:00,10.0,2.0,999.0,2018-06-22,9:00:00,10.0,2.0,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-18,9:00:00,10.0,2.0,999.0,2018-06-29,9:00:00,10.0,2.0,999.0
SBP,Aquababies/tots 12-12.30,2018-04-18,12:00:00,10.0,8.0,1499.0,2018-06-06,12:00:00,10.0,7.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-04-18,12:00:00,10.0,8.0,1499.0,2018-06-13,12:00:00,10.0,8.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-04-18,12:00:00,10.0,8.0,1499.0,2018-06-20,12:00:00,10.0,10.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-04-18,12:00:00,10.0,8.0,1499.0,2018-06-27,12:00:00,10.0,4.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-04-25,12:00:00,10.0,8.0,1499.0,2018-06-06,12:00:00,10.0,7.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-04-25,12:00:00,10.0,8.0,1499.0,2018-06-13,12:00:00,10.0,8.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-04-25,12:00:00,10.0,8.0,1499.0,2018-06-20,12:00:00,10.0,10.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-04-25,12:00:00,10.0,8.0,1499.0,2018-06-27,12:00:00,10.0,4.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-02,12:00:00,10.0,8.0,1499.0,2018-06-06,12:00:00,10.0,7.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-02,12:00:00,10.0,8.0,1499.0,2018-06-13,12:00:00,10.0,8.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-02,12:00:00,10.0,8.0,1499.0,2018-06-20,12:00:00,10.0,10.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-02,12:00:00,10.0,8.0,1499.0,2018-06-27,12:00:00,10.0,4.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-09,12:00:00,10.0,9.0,1499.0,2018-06-06,12:00:00,10.0,7.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-09,12:00:00,10.0,9.0,1499.0,2018-06-13,12:00:00,10.0,8.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-09,12:00:00,10.0,9.0,1499.0,2018-06-20,12:00:00,10.0,10.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-09,12:00:00,10.0,9.0,1499.0,2018-06-27,12:00:00,10.0,4.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-16,12:00:00,10.0,7.0,1499.0,2018-06-06,12:00:00,10.0,7.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-16,12:00:00,10.0,7.0,1499.0,2018-06-13,12:00:00,10.0,8.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-16,12:00:00,10.0,7.0,1499.0,2018-06-20,12:00:00,10.0,10.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-16,12:00:00,10.0,7.0,1499.0,2018-06-27,12:00:00,10.0,4.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-23,12:00:00,10.0,12.0,1499.0,2018-06-06,12:00:00,10.0,7.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-23,12:00:00,10.0,12.0,1499.0,2018-06-13,12:00:00,10.0,8.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-23,12:00:00,10.0,12.0,1499.0,2018-06-20,12:00:00,10.0,10.0,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-23,12:00:00,10.0,12.0,1499.0,2018-06-27,12:00:00,10.0,4.0,1499.0
SBP,Aquafit  7.00-8.00pm,2018-04-06,19:00:00,6.0,19.0,999.0,2018-06-01,19:00:00,35.0,34.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-06,19:00:00,6.0,19.0,999.0,2018-06-08,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-06,19:00:00,6.0,19.0,999.0,2018-06-15,19:00:00,35.0,29.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-06,19:00:00,6.0,19.0,999.0,2018-06-22,19:00:00,35.0,25.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-06,19:00:00,6.0,19.0,999.0,2018-06-29,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-13,19:00:00,6.0,25.0,999.0,2018-06-01,19:00:00,35.0,34.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-13,19:00:00,6.0,25.0,999.0,2018-06-08,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-13,19:00:00,6.0,25.0,999.0,2018-06-15,19:00:00,35.0,29.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-13,19:00:00,6.0,25.0,999.0,2018-06-22,19:00:00,35.0,25.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-13,19:00:00,6.0,25.0,999.0,2018-06-29,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-20,19:00:00,6.0,26.0,999.0,2018-06-01,19:00:00,35.0,34.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-20,19:00:00,6.0,26.0,999.0,2018-06-08,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-20,19:00:00,6.0,26.0,999.0,2018-06-15,19:00:00,35.0,29.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-20,19:00:00,6.0,26.0,999.0,2018-06-22,19:00:00,35.0,25.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-20,19:00:00,6.0,26.0,999.0,2018-06-29,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-27,19:00:00,6.0,31.0,999.0,2018-06-01,19:00:00,35.0,34.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-27,19:00:00,6.0,31.0,999.0,2018-06-08,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-27,19:00:00,6.0,31.0,999.0,2018-06-15,19:00:00,35.0,29.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-27,19:00:00,6.0,31.0,999.0,2018-06-22,19:00:00,35.0,25.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-27,19:00:00,6.0,31.0,999.0,2018-06-29,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-04,19:00:00,6.0,27.0,999.0,2018-06-01,19:00:00,35.0,34.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-04,19:00:00,6.0,27.0,999.0,2018-06-08,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-04,19:00:00,6.0,27.0,999.0,2018-06-15,19:00:00,35.0,29.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-04,19:00:00,6.0,27.0,999.0,2018-06-22,19:00:00,35.0,25.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-04,19:00:00,6.0,27.0,999.0,2018-06-29,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-11,19:00:00,6.0,29.0,999.0,2018-06-01,19:00:00,35.0,34.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-11,19:00:00,6.0,29.0,999.0,2018-06-08,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-11,19:00:00,6.0,29.0,999.0,2018-06-15,19:00:00,35.0,29.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-11,19:00:00,6.0,29.0,999.0,2018-06-22,19:00:00,35.0,25.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-11,19:00:00,6.0,29.0,999.0,2018-06-29,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-18,19:00:00,6.0,26.0,999.0,2018-06-01,19:00:00,35.0,34.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-18,19:00:00,6.0,26.0,999.0,2018-06-08,19:00:00,35.0,33.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-18,19:00:00,6.0,26.0,999.0,2018-06-15,19:00:00,35.0,29.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-18,19:00:00,6.0,26.0,999.0,2018-06-22,19:00:00,35.0,25.0,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-18,19:00:00,6.0,26.0,999.0,2018-06-29,19:00:00,35.0,33.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-04,18:00:00,35.0,35.0,999.0,2018-06-06,18:00:00,35.0,32.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-04,18:00:00,35.0,35.0,999.0,2018-06-13,18:00:00,35.0,31.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-04,18:00:00,35.0,35.0,999.0,2018-06-20,18:00:00,35.0,35.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-04,18:00:00,35.0,35.0,999.0,2018-06-27,18:00:00,35.0,33.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-11,18:00:00,35.0,35.0,999.0,2018-06-06,18:00:00,35.0,32.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-11,18:00:00,35.0,35.0,999.0,2018-06-13,18:00:00,35.0,31.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-11,18:00:00,35.0,35.0,999.0,2018-06-20,18:00:00,35.0,35.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-11,18:00:00,35.0,35.0,999.0,2018-06-27,18:00:00,35.0,33.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-18,18:00:00,35.0,32.0,999.0,2018-06-06,18:00:00,35.0,32.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-18,18:00:00,35.0,32.0,999.0,2018-06-13,18:00:00,35.0,31.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-18,18:00:00,35.0,32.0,999.0,2018-06-20,18:00:00,35.0,35.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-18,18:00:00,35.0,32.0,999.0,2018-06-27,18:00:00,35.0,33.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-25,18:00:00,35.0,35.0,999.0,2018-06-06,18:00:00,35.0,32.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-25,18:00:00,35.0,35.0,999.0,2018-06-13,18:00:00,35.0,31.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-25,18:00:00,35.0,35.0,999.0,2018-06-20,18:00:00,35.0,35.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-04-25,18:00:00,35.0,35.0,999.0,2018-06-27,18:00:00,35.0,33.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-02,18:00:00,35.0,31.0,999.0,2018-06-06,18:00:00,35.0,32.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-02,18:00:00,35.0,31.0,999.0,2018-06-13,18:00:00,35.0,31.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-02,18:00:00,35.0,31.0,999.0,2018-06-20,18:00:00,35.0,35.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-02,18:00:00,35.0,31.0,999.0,2018-06-27,18:00:00,35.0,33.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-09,18:00:00,35.0,35.0,999.0,2018-06-06,18:00:00,35.0,32.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-09,18:00:00,35.0,35.0,999.0,2018-06-13,18:00:00,35.0,31.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-09,18:00:00,35.0,35.0,999.0,2018-06-20,18:00:00,35.0,35.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-09,18:00:00,35.0,35.0,999.0,2018-06-27,18:00:00,35.0,33.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-16,18:00:00,35.0,31.0,999.0,2018-06-06,18:00:00,35.0,32.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-16,18:00:00,35.0,31.0,999.0,2018-06-13,18:00:00,35.0,31.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-16,18:00:00,35.0,31.0,999.0,2018-06-20,18:00:00,35.0,35.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-16,18:00:00,35.0,31.0,999.0,2018-06-27,18:00:00,35.0,33.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-23,18:00:00,35.0,33.0,999.0,2018-06-06,18:00:00,35.0,32.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-23,18:00:00,35.0,33.0,999.0,2018-06-13,18:00:00,35.0,31.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-23,18:00:00,35.0,33.0,999.0,2018-06-20,18:00:00,35.0,35.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-23,18:00:00,35.0,33.0,999.0,2018-06-27,18:00:00,35.0,33.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-30,18:00:00,35.0,34.0,999.0,2018-06-06,18:00:00,35.0,32.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-30,18:00:00,35.0,34.0,999.0,2018-06-13,18:00:00,35.0,31.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-30,18:00:00,35.0,34.0,999.0,2018-06-20,18:00:00,35.0,35.0,999.0
SBP,Aquafit 6.00-7.00pm,2018-05-30,18:00:00,35.0,34.0,999.0,2018-06-27,18:00:00,35.0,33.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-09,19:00:00,35.0,29.0,999.0,2018-06-04,19:00:00,35.0,29.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-09,19:00:00,35.0,29.0,999.0,2018-06-11,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-09,19:00:00,35.0,29.0,999.0,2018-06-18,19:00:00,35.0,30.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-09,19:00:00,35.0,29.0,999.0,2018-06-25,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-16,19:00:00,35.0,33.0,999.0,2018-06-04,19:00:00,35.0,29.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-16,19:00:00,35.0,33.0,999.0,2018-06-11,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-16,19:00:00,35.0,33.0,999.0,2018-06-18,19:00:00,35.0,30.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-16,19:00:00,35.0,33.0,999.0,2018-06-25,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-23,19:00:00,35.0,27.0,999.0,2018-06-04,19:00:00,35.0,29.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-23,19:00:00,35.0,27.0,999.0,2018-06-11,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-23,19:00:00,35.0,27.0,999.0,2018-06-18,19:00:00,35.0,30.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-23,19:00:00,35.0,27.0,999.0,2018-06-25,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-30,19:00:00,35.0,34.0,999.0,2018-06-04,19:00:00,35.0,29.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-30,19:00:00,35.0,34.0,999.0,2018-06-11,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-30,19:00:00,35.0,34.0,999.0,2018-06-18,19:00:00,35.0,30.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-04-30,19:00:00,35.0,34.0,999.0,2018-06-25,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-05-14,19:00:00,35.0,33.0,999.0,2018-06-04,19:00:00,35.0,29.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-05-14,19:00:00,35.0,33.0,999.0,2018-06-11,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-05-14,19:00:00,35.0,33.0,999.0,2018-06-18,19:00:00,35.0,30.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-05-14,19:00:00,35.0,33.0,999.0,2018-06-25,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-05-21,19:00:00,35.0,34.0,999.0,2018-06-04,19:00:00,35.0,29.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-05-21,19:00:00,35.0,34.0,999.0,2018-06-11,19:00:00,35.0,34.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-05-21,19:00:00,35.0,34.0,999.0,2018-06-18,19:00:00,35.0,30.0,999.0
SBP,Aquafit 7.00-8.00pm,2018-05-21,19:00:00,35.0,34.0,999.0,2018-06-25,19:00:00,35.0,34.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-04-16,12:30:00,10.0,2.0,999.0,2018-06-04,12:30:00,10.0,2.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-04-16,12:30:00,10.0,2.0,999.0,2018-06-11,12:30:00,10.0,3.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-04-16,12:30:00,10.0,2.0,999.0,2018-06-18,12:30:00,10.0,4.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-04-16,12:30:00,10.0,2.0,999.0,2018-06-25,12:30:00,10.0,1.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-04-30,12:30:00,10.0,3.0,999.0,2018-06-04,12:30:00,10.0,2.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-04-30,12:30:00,10.0,3.0,999.0,2018-06-11,12:30:00,10.0,3.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-04-30,12:30:00,10.0,3.0,999.0,2018-06-18,12:30:00,10.0,4.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-04-30,12:30:00,10.0,3.0,999.0,2018-06-25,12:30:00,10.0,1.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-05-14,12:30:00,10.0,4.0,999.0,2018-06-04,12:30:00,10.0,2.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-05-14,12:30:00,10.0,4.0,999.0,2018-06-11,12:30:00,10.0,3.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-05-14,12:30:00,10.0,4.0,999.0,2018-06-18,12:30:00,10.0,4.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-05-14,12:30:00,10.0,4.0,999.0,2018-06-25,12:30:00,10.0,1.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-05-21,12:30:00,10.0,3.0,999.0,2018-06-04,12:30:00,10.0,2.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-05-21,12:30:00,10.0,3.0,999.0,2018-06-11,12:30:00,10.0,3.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-05-21,12:30:00,10.0,3.0,999.0,2018-06-18,12:30:00,10.0,4.0,999.0
SBP,Aquatots 12.30- 13.00pm,2018-05-21,12:30:00,10.0,3.0,999.0,2018-06-25,12:30:00,10.0,1.0,999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-06,14:30:00,35.0,2.0,2999.0,2018-06-08,14:30:00,35.0,9.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-06,14:30:00,35.0,2.0,2999.0,2018-06-15,14:30:00,35.0,12.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-06,14:30:00,35.0,2.0,2999.0,2018-06-22,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-06,14:30:00,35.0,2.0,2999.0,2018-06-29,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-13,14:30:00,35.0,8.0,2999.0,2018-06-08,14:30:00,35.0,9.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-13,14:30:00,35.0,8.0,2999.0,2018-06-15,14:30:00,35.0,12.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-13,14:30:00,35.0,8.0,2999.0,2018-06-22,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-13,14:30:00,35.0,8.0,2999.0,2018-06-29,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-20,14:30:00,35.0,8.0,2999.0,2018-06-08,14:30:00,35.0,9.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-20,14:30:00,35.0,8.0,2999.0,2018-06-15,14:30:00,35.0,12.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-20,14:30:00,35.0,8.0,2999.0,2018-06-22,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-20,14:30:00,35.0,8.0,2999.0,2018-06-29,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-27,14:30:00,35.0,10.0,2999.0,2018-06-08,14:30:00,35.0,9.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-27,14:30:00,35.0,10.0,2999.0,2018-06-15,14:30:00,35.0,12.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-27,14:30:00,35.0,10.0,2999.0,2018-06-22,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-04-27,14:30:00,35.0,10.0,2999.0,2018-06-29,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-04,14:30:00,35.0,4.0,2999.0,2018-06-08,14:30:00,35.0,9.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-04,14:30:00,35.0,4.0,2999.0,2018-06-15,14:30:00,35.0,12.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-04,14:30:00,35.0,4.0,2999.0,2018-06-22,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-04,14:30:00,35.0,4.0,2999.0,2018-06-29,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-11,14:30:00,35.0,6.0,2999.0,2018-06-08,14:30:00,35.0,9.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-11,14:30:00,35.0,6.0,2999.0,2018-06-15,14:30:00,35.0,12.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-11,14:30:00,35.0,6.0,2999.0,2018-06-22,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-11,14:30:00,35.0,6.0,2999.0,2018-06-29,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-18,14:30:00,35.0,5.0,2999.0,2018-06-08,14:30:00,35.0,9.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-18,14:30:00,35.0,5.0,2999.0,2018-06-15,14:30:00,35.0,12.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-18,14:30:00,35.0,5.0,2999.0,2018-06-22,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-18,14:30:00,35.0,5.0,2999.0,2018-06-29,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-25,14:30:00,35.0,9.0,2999.0,2018-06-08,14:30:00,35.0,9.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-25,14:30:00,35.0,9.0,2999.0,2018-06-15,14:30:00,35.0,12.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-25,14:30:00,35.0,9.0,2999.0,2018-06-22,14:30:00,35.0,6.0,2999.0
SBP,Ballroom Dance 2.30-3.30,2018-05-25,14:30:00,35.0,9.0,2999.0,2018-06-29,14:30:00,35.0,6.0,2999.0
